SnapGadgetID,Type,DealID,MerchantName,DealCategories,SnapGadgetDealCategories,DealType,MerchantType,NationalDeal,DivisionID,DivisionLat,DivisionLong,LargeImageURL,SmallImageURL,Status,DealURL,DealHeader,DealHighlights,DealStart,DealUpdated,DealEnd,DealTipped,DealTippedAt,MerchantName,RedemptionNeighborhood,RedemptionCountry,RedemptionStreetAddress1,RedemptionStreetAddress2,RedemptionCity,RedemptionState,RedemptionZipCode,RedemptionLat,RedemptionLong,RedemptionPhoneNumber,NumberSold,ValueCurrency,ValueAmount,PriceCurrency,PriceAmount,DiscountCurrency,DiscountAmount,DiscountPercent,YelpID,YelpReviewsCount,YelpRating,WOEID
,TravelZoo,http://www.travelzoo.com/hotels/seattle/-109-119-Downtown-Portland-Hotel-through-Holidays-1322289/,Courtyard Portland City Center,Hotels > Seattle & Mountain West,,,,,,,,,,,http://www.travelzoo.com/hotels/seattle/-109-119-Downtown-Portland-Hotel-through-Holidays-1322289/,$109-$119 -- Downtown Portland Hotel through Holidays,Nov. 16-25; Dec. 20-30; $199 New Year's Eve,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/hawaii/-735-up-5-Nt-Hawaii-Getaways-at-Starwood-Resort-w-Air-1322305/,SaveOnAloha.com,Vacations > Hawaii,,,,,,,,,,,http://www.travelzoo.com/vacations/hawaii/-735-up-5-Nt-Hawaii-Getaways-at-Starwood-Resort-w-Air-1322305/,$735 & up -- 5-Nt. Hawaii Getaways at Starwood Resort w/Air,Select through Dec. 14,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/hotels/seattle/-83-87-CO-Weekends-at-Boulder-Hotel-near-Pearl-Street-1322307/,Courtyard Boulder,Hotels > Seattle & Mountain West,,,,,,,,,,,http://www.travelzoo.com/hotels/seattle/-83-87-CO-Weekends-at-Boulder-Hotel-near-Pearl-Street-1322307/,$83-$87 -- CO: Weekends at Boulder Hotel near Pearl Street,"Weekends in December; $103 Nov. 9-10, 23-24",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/romantic/-1339-6-Nts-Sandals-Bahamas-w-Spa-Credit-Golf-65-Off-1322343/,Cruise & Land Travel,Vacations > Romance,,,,,,,,,,,http://www.travelzoo.com/vacations/romantic/-1339-6-Nts-Sandals-Bahamas-w-Spa-Credit-Golf-65-Off-1322343/,"$1339 -- 6 Nts. Sandals Bahamas w/Spa Credit & Golf, 65% Off",Select through December 27,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/romantic/-1459-6-Nts-Sandals-Jamaica-Villa-Suite-65-Off-1322344/,Cruise & Land Travel,Vacations > Romance,,,,,,,,,,,http://www.travelzoo.com/vacations/romantic/-1459-6-Nts-Sandals-Jamaica-Villa-Suite-65-Off-1322344/,"$1459 -- 6 Nts. Sandals Jamaica Villa Suite, 65% Off",Select through Decemer 27,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/luxury/-1489-5-Nts-at-Sandals-Jamaica-Butler-Suite-65-Off-1322346/,Cruise & Land Travel,Vacations > Luxury,,,,,,,,,,,http://www.travelzoo.com/vacations/luxury/-1489-5-Nts-at-Sandals-Jamaica-Butler-Suite-65-Off-1322346/,"$1489 -- 5 Nts. at Sandals Jamaica Butler Suite, 65% Off",Select through December 27,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/caribbean/-849-up-Caribbean-6-Nts-at-Sandals-Resorts-Save-65--1322347/,Cruise & Land Travel,Vacations > Caribbean,,,,,,,,,,,http://www.travelzoo.com/vacations/caribbean/-849-up-Caribbean-6-Nts-at-Sandals-Resorts-Save-65--1322347/,"$849 & up -- Caribbean: 6 Nts. at Sandals Resorts, Save 65%",Select dates through Dec. 27,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/chicago-midwest/-39-Cleveland-60-Min-Fall-Massage-or-Facial-Half-Off-1336279/,Revelations Salon & Spa,Entertainment > Chicago & Midwest,,,,,,,,,,,http://www.travelzoo.com/entertainment/chicago-midwest/-39-Cleveland-60-Min-Fall-Massage-or-Facial-Half-Off-1336279/,"$39 -- Cleveland: 60-Min. Fall Massage or Facial, Half Off","Revelations Salon & Spa features Aveda products<br>Sale ends Thursday, Nov. 1; Use by April 23, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/caribbean/-399-up-Puerto-Rico-4-Night-Getaway-w-Air-Save-580-1336300/,CheapCaribbean.com,Vacations > Caribbean,,,,,,,,,,,http://www.travelzoo.com/vacations/caribbean/-399-up-Puerto-Rico-4-Night-Getaway-w-Air-Save-580-1336300/,"$399 & up -- Puerto Rico 4-Night Getaway w/Air, Save $580","Resort boasts water park, golf, spa and private marina<br>Nov. 10 - Dec. 23",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/last-minute/los-angeles/-585-Cabo-All-Inclusive-Tripw-Air-from-LA-40-Off-1336309/,B2C Vacations,Last Minute > Los Angeles/S. California,,,,,,,,,,,http://www.travelzoo.com/last-minute/los-angeles/-585-Cabo-All-Inclusive-Tripw-Air-from-LA-40-Off-1336309/,"$585 -- Cabo All-Inclusive Tripw/Air from LA, 40% Off",Steal away to the Baja Peninsula with this four-night escape<br>Discounted last-minute dates through November,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/more/-12-up-Beatles-Show-and-Drumline-in-Newark-40-Off-1336347/,New Jersey Performing Arts Center,Entertainment > More,,,,,,,,,,,http://www.travelzoo.com/entertainment/more/-12-up-Beatles-Show-and-Drumline-in-Newark-40-Off-1336347/,"$12 & up -- Beatles Show and 'Drumline' in Newark, 40% Off","Hear Beatles hits like ""Can�t Buy Me Love"" and ""Yesterday""<br>Friday, Oct. 26 & Sunday, Nov. 11",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/mexico/-695-4-Star-All-Incl-Riviera-Maya-Trip-w-Air-Save-40--1336391/,B2C Vacations,Vacations > Mexico,,,,,,,,,,,http://www.travelzoo.com/vacations/mexico/-695-4-Star-All-Incl-Riviera-Maya-Trip-w-Air-Save-40--1336391/,"$695 -- 4-Star All-Incl. Riviera Maya Trip w/Air, Save 40%",Spend four nights at this adults-only beachfront resort<br>Discounted dates through December,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/hotels/las-vegas/-48-up-Vegas-Sale-4-and-5-Star-Resorts-on-The-Strip-1336450/,Orbitz,Hotels > Las Vegas,,,,,,,,,,,http://www.travelzoo.com/hotels/las-vegas/-48-up-Vegas-Sale-4-and-5-Star-Resorts-on-The-Strip-1336450/,$48 & up -- Vegas Sale: 4- and 5-Star Resorts on The Strip,"Sale includes the Monte Carlo, ARIA, Luxor and more<br>Select last-minute dates through November",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/mexico/-499-up-Los-Cabos-4-Nt-All-Incl-Trip-w-Air-600-Off-1336474/,CheapCaribbean.com,Vacations > Mexico,,,,,,,,,,,http://www.travelzoo.com/vacations/mexico/-499-up-Los-Cabos-4-Nt-All-Incl-Trip-w-Air-600-Off-1336474/,"$499 & up -- Los Cabos 4-Nt. All-Incl. Trip w/Air, $600 Off",Kids stay and eat free on this oceanfront vacation<br>Nov. 5 - Dec. 23,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/more/-32-50-Hollywood-Hard-Rock-Wine-Food-Festival-50-Off-1336476/,Seminole Hard Rock Hotel and Casino,Entertainment > More,,,,,,,,,,,http://www.travelzoo.com/entertainment/more/-32-50-Hollywood-Hard-Rock-Wine-Food-Festival-50-Off-1336476/,"$32.50 -- Hollywood: Hard Rock Wine & Food Festival, 50% Off","Dine on dishes from more than 30 restaurants<br>Sunday, Nov. 4, at Seminole Hard Rock Hotel and Casino",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/more/-7-50-Seattle-Children-s-Museum-Day-for-2-Half-Off-1336521/,Seattle Children's Museum,Entertainment > More,,,,,,,,,,,http://www.travelzoo.com/entertainment/more/-7-50-Seattle-Children-s-Museum-Day-for-2-Half-Off-1336521/,"$7.50 -- Seattle Children's Museum Day for 2, Half Off","Get admission for 2 and spend the day exploring exhibits<br>Sale ends Friday, Nov. 2; Use by April 23, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/chicago-midwest/-99-Chicago-Spa-Package-at-Standout-Spa-Reg-180-1336663/,Soulistic Studio & Spa,Entertainment > Chicago & Midwest,,,,,,,,,,,http://www.travelzoo.com/entertainment/chicago-midwest/-99-Chicago-Spa-Package-at-Standout-Spa-Reg-180-1336663/,"$99 -- Chicago: Spa Package at 'Standout' Spa, Reg. $180","Praised by Centerstage Chicago as a 'refreshing' escape<br>Sale ends Saturday, Nov. 3; Use by Feb. 28, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/chicago-midwest/-10-Detroit-Fall-Wine-Cider-Tasting-for-2-Half-Off-1336666/,The Northville Winery,Entertainment > Chicago & Midwest,,,,,,,,,,,http://www.travelzoo.com/entertainment/chicago-midwest/-10-Detroit-Fall-Wine-Cider-Tasting-for-2-Half-Off-1336666/,"$10 -- Detroit: Fall Wine & Cider Tasting for 2, Half Off","Sample award winning wines and ciders in Northville<br>Sale ends Monday, Oct. 29; Use by Jan. 19, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/hotels/texas/-149-Sedona-4-Star-Escape-w-75-Spa-Credit-Breakfast-1336675/,Amara Resort Hotel & Spa,Hotels > Texas & Southwest,,,,,,,,,,,http://www.travelzoo.com/hotels/texas/-149-Sedona-4-Star-Escape-w-75-Spa-Credit-Breakfast-1336675/,$149 -- Sedona 4-Star Escape w/$75 Spa Credit & Breakfast,Make it a two-night getaway for $100 more<br>Sundays-Thursdays Nov. 5 - Feb. 28; +$30 weekends,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/hotels/san-francisco/-99-Charming-Santa-Rosa-Retreat-incl-Weekends-Reg-244-1336686/,Fountaingrove Inn,Hotels > San Francisco & Northern California,,,,,,,,,,,http://www.travelzoo.com/hotels/san-francisco/-99-Charming-Santa-Rosa-Retreat-incl-Weekends-Reg-244-1336686/,"$99 - Charming Santa Rosa Retreat incl. Weekends, Reg. $244",Includes breakfast for two & a $25 dining credit<br>Travel through February,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/hotels/los-angeles/-120-145-San-Diego-4-Star-Waterfront-Resort-30-Off-1339631/,BookIt.com,Hotels > Los Angeles & Southern California,,,,,,,,,,,http://www.travelzoo.com/hotels/los-angeles/-120-145-San-Diego-4-Star-Waterfront-Resort-30-Off-1339631/,"$120-$145 -- San Diego 4-Star Waterfront Resort, 30% Off",Nov. 4 - Dec. 29,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/europe/-2699-Ireland-11-Nt-Vacation-w-Air-Tours-300-Off-1336694/,Friendly Planet Travel,Vacations > Europe,,,,,,,,,,,http://www.travelzoo.com/vacations/europe/-2699-Ireland-11-Nt-Vacation-w-Air-Tours-300-Off-1336694/,"$2699 -- Ireland: 11-Nt. Vacation w/Air & Tours, $300 Off",Travel around the entire island incl. Northern Ireland<br>Depart April 8; +$200 May 10; June 12,2012-10-24T06:00:00Z,,2012-11-27T05:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/south-america/-1399-Ecuador-7-Nt-Vacation-incl-R-T-Air-300-Off-1336723/,Friendly Planet Travel,Vacations > Central & South America,,,,,,,,,,,http://www.travelzoo.com/vacations/south-america/-1399-Ecuador-7-Nt-Vacation-incl-R-T-Air-300-Off-1336723/,"$1399 -- Ecuador: 7-Nt. Vacation incl. R/T Air, $300 Off","Visit Quito, Otavalo, Cotopaxi & the Amazon rainforest<br>Depart Dec. 10; Jan. 15; Feb. 19; March 12;",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/adventure/-1169-Costa-Rica-6-Nights-w-Air-Tours-Tax-300-Off-1336735/,Friendly Planet Travel,Vacations > Sports & Adventure,,,,,,,,,,,http://www.travelzoo.com/vacations/adventure/-1169-Costa-Rica-6-Nights-w-Air-Tours-Tax-300-Off-1336735/,"$1169 -- Costa Rica: 6 Nights w/Air, Tours & Tax, $300 Off","Visit San Jos�, Arenal Volcano & Monteverde<br>Depart May 7, 21; June 4, 18; +$30 Jan. 15, 29",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/asia/-1999-China-12-Night-4-City-Vacation-w-Air-300-Off-1336780/,Friendly Planet Travel,Vacations > Asia & South Pacific,,,,,,,,,,,http://www.travelzoo.com/vacations/asia/-1999-China-12-Night-4-City-Vacation-w-Air-300-Off-1336780/,"$1999 -- China: 12-Night, 4-City Vacation w/Air, $300 Off","Visit Beijing, Xi'an, Shanghai & Hong Kong<br>Depart Feb. 12; +$200 March 13",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/africa/-2299-7-Night-Kenya-Safari-Vacation-w-Roundtrip-Air-1336846/,Friendly Planet Travel,Vacations > Middle East & Africa,,,,,,,,,,,http://www.travelzoo.com/vacations/africa/-2299-7-Night-Kenya-Safari-Vacation-w-Roundtrip-Air-1336846/,$2299 -- 7-Night Kenya Safari Vacation w/Roundtrip Air,"Vsitit Nairobi, Lake Naivasha & Masai Mara<br>Depart Jan. 12; Feb. 2 +$100 March 16; April 27",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/luxury/-1899-10-Nt-China-Vacation-incl-R-T-Air-400-Off-1336861/,Friendly Planet Travel,Vacations > Luxury,,,,,,,,,,,http://www.travelzoo.com/vacations/luxury/-1899-10-Nt-China-Vacation-incl-R-T-Air-400-Off-1336861/,"$1899 -- 10-Nt. China Vacation incl. R/T Air, $400 Off","Visit Beijing, Shanghai, Hangzhou, Chengdu, & Xi'an<br>Depart Jan. 17; Feb. 21; +$100 March 7",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/hotels/boston/-125-up-Downtown-Boston-Hotels-through-Fall-Reg-329-1336874/,Marriott Hotels,Hotels > Boston & Northeast,,,,,,,,,,,http://www.travelzoo.com/hotels/boston/-125-up-Downtown-Boston-Hotels-through-Fall-Reg-329-1336874/,"$125 & up -- Downtown Boston Hotels through Fall, Reg. $329","Three harbor-area hotels to pick from in the historical hub<br>Select dates through December, including holidays",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/los-angeles-southern-california/-89-Solvang-18-Holes-of-Golf-Drinks-for-2-Reg-164-1336923/,River Course at the Alisal,Entertainment > L.A. & South. California,,,,,,,,,,,http://www.travelzoo.com/entertainment/los-angeles-southern-california/-89-Solvang-18-Holes-of-Golf-Drinks-for-2-Reg-164-1336923/,"$89 -- Solvang: 18 Holes of Golf & Drinks for 2, Reg. $164","2 can tee off at this course featured in the film 'Sideways'<br>Sale ends Thursday, Nov. 1; Use by Jan. 23, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/los-angeles-southern-california/-45-Simply-Fabulous-Fondue-Dinner-for-2-Reg-106-1336940/,Simply Fondue,Entertainment > L.A. & South. California,,,,,,,,,,,http://www.travelzoo.com/entertainment/los-angeles-southern-california/-45-Simply-Fabulous-Fondue-Dinner-for-2-Reg-106-1336940/,"$45 -- 'Simply Fabulous' Fondue Dinner for 2, Reg. $106","Two people can savor a four-course dinner and two martinis<br>Sale ends Monday, Nov. 5; Use by Feb. 2, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/los-angeles-southern-california/-25-Danza-del-Sol-Winery-Tour-Tastings-Reg-80-1336956/,Danza del Sol Winery,Entertainment > L.A. & South. California,,,,,,,,,,,http://www.travelzoo.com/entertainment/los-angeles-southern-california/-25-Danza-del-Sol-Winery-Tour-Tastings-Reg-80-1336956/,"$25 -- Danza del Sol Winery: Tour & Tastings, Reg. $80","Sip & swirl at the 35-acre mission-style estate in Temecula<br>Sale ends Monday, Nov. 5; Use by March 27, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/hotels/caribbean-mexico/-79-Riviera-Maya-All-Incl-Resort-w-Suite-Upgrade-1336968/,BookIt.com,Hotels > Caribbean & Mexico,,,,,,,,,,,http://www.travelzoo.com/hotels/caribbean-mexico/-79-Riviera-Maya-All-Incl-Resort-w-Suite-Upgrade-1336968/,$79 -- Riviera Maya All-Incl. Resort  w/Suite Upgrade,"Kids stay free; stay 5+ nts. to receive a $600 resort credit<br>Through Nov. 19, Nov. 24-30; Dec 1-18",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/more/-14-Classic-Masterpiece-Giselle-Ballet-in-Phoenix-1337004/,Ballet Arizona at Symphony Hall,Entertainment > More,,,,,,,,,,,http://www.travelzoo.com/entertainment/more/-14-Classic-Masterpiece-Giselle-Ballet-in-Phoenix-1337004/,$14 -- Classic Masterpiece 'Giselle' Ballet in Phoenix,"3 shows are available, including weekend performances<br>November",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/hawaii/-623-up-3-Nt-Westin-Maui-Getaway-w-Air-1337023/,AskAboutTravel,Vacations > Hawaii,,,,,,,,,,,http://www.travelzoo.com/vacations/hawaii/-623-up-3-Nt-Westin-Maui-Getaway-w-Air-1337023/,$623 & up -- 3-Nt. Westin Maui Getaway w/Air,"Incl. daily breakfast, resort credit & spa discount<br>Select departures through March 9; book by Nov. 25",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/more/-85-Miami-Biscayne-Bay-Yacht-Cruise-for-2-Reg-160-1337059/,Sailing on Biscayne Bay,Entertainment > More,,,,,,,,,,,http://www.travelzoo.com/entertainment/more/-85-Miami-Biscayne-Bay-Yacht-Cruise-for-2-Reg-160-1337059/,"$85 -- Miami: Biscayne Bay Yacht Cruise for 2, Reg. $160","Cruise the bay & keep an eye out for dolphins and manatees<br>Use by Feb. 10, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/san-francisco-northern-california/-10-Bay-Area-Ski-Snowboard-Fest-incl-Free-Lift-Tickets-1337082/,SnowBomb,Entertainment > San Francisco Bay Area,,,,,,,,,,,http://www.travelzoo.com/entertainment/san-francisco-northern-california/-10-Bay-Area-Ski-Snowboard-Fest-incl-Free-Lift-Tickets-1337082/,$10 -- Bay Area Ski & Snowboard Fest incl. Free Lift Tickets,Attend the annual festival in SF or Santa Clara<br>November,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/new-york/-69-up-Elf-the-Musical-in-NYC-more-than-30-Off-1335315/,'Elf the Musical',Entertainment > New York City,,,,,,,,,,,http://www.travelzoo.com/entertainment/new-york/-69-up-Elf-the-Musical-in-NYC-more-than-30-Off-1335315/,"$69 & up -- 'Elf' the Musical in NYC, more than 30% Off",Snag the best seats in the house<br>Select dates; Nov. 9 - Jan. 6,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/more/-35-Atlanta-French-Bistro-Lunch-for-2-w-Wine-Reg-68-1335348/,Atmosphere,Entertainment > More,,,,,,,,,,,http://www.travelzoo.com/entertainment/more/-35-Atlanta-French-Bistro-Lunch-for-2-w-Wine-Reg-68-1335348/,"$35 -- Atlanta: French Bistro Lunch for 2 w/Wine, Reg. $68","The solid French cooking packs a serious punch (Zagat)<br>Sale ends Wednesday, Oct. 31; Use by Jan. 30, 2013",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/las-vegas/-35-Vegas-Peepshow-with-TV-s-Coco-Austin-Reg-76-1335363/,'Peepshow' at Planet Hollywood,Entertainment > Las Vegas,,,,,,,,,,,http://www.travelzoo.com/entertainment/las-vegas/-35-Vegas-Peepshow-with-TV-s-Coco-Austin-Reg-76-1335363/,"$35 -- Vegas: 'Peepshow' with TV's Coco Austin, Reg. $76","The star of ""Ice Loves Coco"" takes over the role of Bo-Peep<br>Performances through Dec. 30",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/cruises/bahamas/-389-7-Nt-Key-West-Bahamas-Cruise-on-Carnival-75-Off-1335369/,Priceline.com,Cruises > Bahamas & Bermuda,,,,,,,,,,,http://www.travelzoo.com/cruises/bahamas/-389-7-Nt-Key-West-Bahamas-Cruise-on-Carnival-75-Off-1335369/,"$389 -- 7-Nt. Key West & Bahamas Cruise on Carnival, 75% Off",Sail to Nassau and Freeport roundtrip from New Orleans<br>Depart Dec. 2; +$20 Nov. 4,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/cruises/caribbean/-199-Oceanview-4-Nt-Caribbean-Cruise-on-Carnival-1335409/,Priceline.com,Cruises > Caribbean,,,,,,,,,,,http://www.travelzoo.com/cruises/caribbean/-199-Oceanview-4-Nt-Caribbean-Cruise-on-Carnival-1335409/,$199 -- Oceanview: 4-Nt. Caribbean Cruise on Carnival,"Sail to Key West & Cozumel<br>Depart  Nov. 26; Dec. 10; Jan. 21, 28; +$10 Nov. 12; Dec. 3",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/cruises/panama/-489-7-Night-Baja-Mexico-Cruise-on-Carnival-70-Off-1335451/,Priceline.com,Cruises > Mexico/Panama Canal,,,,,,,,,,,http://www.travelzoo.com/cruises/panama/-489-7-Night-Baja-Mexico-Cruise-on-Carnival-70-Off-1335451/,"$489 -- 7-Night Baja Mexico Cruise on Carnival, 70% Off",Sail to Cabo San Lucas & Puerto Vallarta<br>Depart Nov. 4; +$60 Nov. 11,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/cruises/bahamas/-549-7-Night-Bahamas-Cruise-on-Norwegian-1335475/,Friendly Planet Travel,Cruises > Bahamas & Bermuda,,,,,,,,,,,http://www.travelzoo.com/cruises/bahamas/-549-7-Night-Bahamas-Cruise-on-Norwegian-1335475/,$549 -- 7-Night Bahamas Cruise on Norwegian,Sail roundtrip from Boston on Norwegian Dawn<br>Depart May 3; +$50 May 10,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/cruises/caribbean/-499-7-Night-Caribbean-Cruise-on-Holland-America-Line-1335486/,Friendly Planet Travel,Cruises > Caribbean,,,,,,,,,,,http://www.travelzoo.com/cruises/caribbean/-499-7-Night-Caribbean-Cruise-on-Holland-America-Line-1335486/,$499 -- 7-Night Caribbean Cruise on Holland America Line,"Sail to the Bahamas, Cayman Islands, Cozumel & Key West<br>Depart Dec. 16; +$50 Nov. 18; Dec. 2",2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/entertainment/las-vegas/-20-Acclaimed-Illusions-Magic-Show-in-Vegas-70-Off-1335618/,'Illusions' at Riviera Hotel & Casino,Entertainment > Las Vegas,,,,,,,,,,,http://www.travelzoo.com/entertainment/las-vegas/-20-Acclaimed-Illusions-Magic-Show-in-Vegas-70-Off-1335618/,"$20 -- Acclaimed 'Illusions' Magic Show in Vegas, 70% Off",See the celebrated young magician Jan Rouven at the Riviera<br>Through Dec. 20,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/las-vegas/-295-up-Las-Vegas-3-Night-Getaways-w-Air-Transfers-1335660/,Liberty Travel,Vacations > Las Vegas,,,,,,,,,,,http://www.travelzoo.com/vacations/las-vegas/-295-up-Las-Vegas-3-Night-Getaways-w-Air-Transfers-1335660/,$295 & up -- Las Vegas 3-Night Getaways w/Air & Transfers,Includes 4- and 5-star resorts<br>Select departures November-January,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/las-vegas/-606-up-Luxe-3-Night-Escape-w-Air-5-Star-Resort-1335680/,United Vacations,Vacations > Las Vegas,,,,,,,,,,,http://www.travelzoo.com/vacations/las-vegas/-606-up-Luxe-3-Night-Escape-w-Air-5-Star-Resort-1335680/,$606 & up -- Luxe 3-Night Escape w/Air & 5-Star Resort,Choose between the posh Venetian or The Palazzo<br>Discounted dates available through March,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/vacations/mexico/-685-up-Cancun-3-Night-All-Inclusive-Escape-w-Airfare-1335704/,Delta Vacations,Vacations > Mexico,,,,,,,,,,,http://www.travelzoo.com/vacations/mexico/-685-up-Cancun-3-Night-All-Inclusive-Escape-w-Airfare-1335704/,$685 & up -- Cancun 3-Night All-Inclusive Escape w/Airfare,Kick back with this deal at a sprawling beachfront resort<br>Discounted dates available through May,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TravelZoo,http://www.travelzoo.com/last-minute/miami/-369-Weeklong-Caribbean-Cruise-from-Miami-45-Off-1339528/,TripRes.com,Last Minute > Miami/Ft. Lauderdale,,,,,,,,,,,http://www.travelzoo.com/last-minute/miami/-369-Weeklong-Caribbean-Cruise-from-Miami-45-Off-1339528/,"$369 -- Weeklong Caribbean Cruise from Miami, 45% Off",Depart Nov. 11,2012-10-24T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
